,price,sim1_direction,sim2_direction,sim3_direction,sim4_direction,sim5_direction,RSI,RSIRev,fair_value_mult,geomean,sharpe,et,rollover,roth,simple,fid,schwab,dm,sim1,sim2,sim3,sim4,sim5,owned,inEt,inFid,in_self_managed,currentlyActive,et_status,et_status_scaled,fid_status,fid_status_scaled,schwab_status,schwab_status_scaled,sim1_status,sim1_status_scaled,sim2_status,sim2_status_scaled,sim3_status,sim3_status_scaled,dm_status,dm_status_scaled,sharpe_capped,sharpe_scaled,weighted_sharpe_capped,weighted_sharpe_scaled,et_sharpe_adj_status,et_w_sharpe_adj_status,et_mean_sharpe_adj_status,fid_sharpe_adj_status,fid_w_sharpe_adj_status,fid_mean_sharpe_adj_status,schwab_sharpe_adj_status,schwab_w_sharpe_adj_status,schwab_mean_sharpe_adj_status,sim1_sharpe_adj_status,sim1_w_sharpe_adj_status,sim1_mean_sharpe_adj_status,sim2_sharpe_adj_status,sim2_w_sharpe_adj_status,sim2_mean_sharpe_adj_status,sim3_sharpe_adj_status,sim3_w_sharpe_adj_status,sim3_mean_sharpe_adj_status,dm_sharpe_adj_status,dm_w_sharpe_adj_status,dm_mean_sharpe_adj_status,et_norm,fid_norm,schwab_norm,sim1_norm,sim2_norm,sim3_norm,dm_norm,et_target,et_diff,et_bid_ask,et_nshares,qe,exact_amt,fid_target,fid_diff,DEL,fid_bid_ask,fid_nshares,qf,schwab_target,schwab_diff,schwab_bid_ask,schwab_nshares,sim1_target,sim1_diff,sim1_bid_ask,sim1_nshares,q1,sim2_target,sim2_diff,sim2_bid_ask,sim2_nshares,q2,sim3_target,sim3_diff,sim3_bid_ask,sim3_nshares,q3,dm_target,dm_diff,dm_bid_ask,dm_nshares,qd,sim4_status,sim4_status_scaled,sim5_status,sim5_status_scaled,sim4_sharpe_adj_status,sim5_sharpe_adj_status,sim4_norm,sim5_norm,sim4_target,sim4_diff,sim4_bid_ask,sim4_nshares,q4,sim5_target,sim5_diff,sim5_bid_ask,sim5_nshares,q5,up_down,et_sell_w,fid_sell_w,schwab_sell_w,sim1_sell_w,sim2_sell_w,sim3_sell_w,sim4_sell_w,sim5_sell_w,dm_sell_w,et_q,fid_q,schwab_q,sim1_q,sim2_q,sim3_q,sim4_q,sim5_q,dm_q,ltest,lt2,testy,sort_col,et_sort_col,fid_sort_col,schwab_sort_col,sim1_sort_col,sim2_sort_col,sim3_sort_col,sim4_sort_col,sim5_sort_col,dm_sort_col,currently_active
RLI,64.30999755859375,0.0,0.0,0.0,0.0,0.0,0.5724,0.4276,0.5644391408114559,0.9615062761506276,0.4970624445515137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,386.0,0.0,257.0,322.0,0.0,1,1,1,1,0.5662815899202676,-0.09370104159498545,0.5661355399216227,-0.11154349167029941,0.6648453431004998,-0.32353731657339374,0.5662815899202676,-0.09370104159498545,0.5659219823131367,-0.10335870221564396,0.5651993627989378,-0.08632580717622636,0.5662815899202676,-0.09370104159498545,0.4970624445515137,1.5416645696153488,0.0,0.0,0.9602518473622098,0.0,0.0,0.9528640698649167,0.0,0.0,0.8693171648124307,0.0,0.0,0.9602518473622098,0.0,0.0,0.9562459499582004,0.0,0.0,0.9633223154318926,0.0,0.0,0.9602518473622098,0.0,0.0,0.0007393876877920251,0.0005435592175305955,0.0006567283278525475,0.0007393876877920251,0.0006032670225495032,0.0007386654305764271,0.0007393876877920251,149.92335985106195,149.92335985106195,61.72184876536105,2,0.0,61.72184876536105,119.51875235974947,119.51875235974947,0.0,61.72184876536105,2,0.0,16.86186817653325,16.86186817653325,61.72184876536105,0,113.94047146841032,-143.05952853158968,66.69671328951442,-2,0.0,91.58703896236567,-294.4129610376343,66.69671328951442,-4,0.0,107.81065563735304,107.81065563735304,61.72184876536105,2,0.0,37.2252511256146,37.2252511256146,61.72184876536105,1,0.0,0.5665193812120543,-0.07887752489593239,0.5708712558023666,-9.719995278670526,0.9664331593637596,0.014884667620414594,0.0008988514661517137,0.0005949073841150645,137.8939158409089,-119.1060841590911,66.69671328951442,-2,0.0,104.6925281954295,-217.3074718045705,64.02192544653767,-3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002743714123745373,0.0003888109541875673,0.0,-0.0002743714123745373,-0.0006676888327313852,0.0002328795307695942,-0.00019442699792838856,-3.0,0.00013718570618726864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-192.065776339613,0.0,0.0
RMD,240.3300018310547,1.0,1.0,1.0,1.0,1.0,0.906,0.0939999999999999,0.960222752585521,0.6841004184100419,0.5937727813373058,721.0,481.0,0.0,0.0,481.0,0.0,0.0,240.0,721.0,721.0,240.0,0.0,1202.0,1,1,1,1,0.947727136258599,-2.0075213217666943,0.9495898463317775,-2.4576018493619376,0.8259775039815562,-0.8905891857643288,0.947727136258599,-2.0075213217666943,0.9498348210507906,-2.2926861611411136,0.9552767343143175,-2.0958655067754624,0.947727136258599,-2.0075213217666943,0.5937727813373058,1.638374906401141,,,0.37115964735439116,,,0.2972059555723365,,,0.6442372685467852,,,0.37115964735439116,,,0.3224167698743399,,,0.35531912689313516,,,0.37115964735439116,,,0.00035189721596859543,0.00021626858013096568,0.000624581711494491,0.00035189721596859543,0.00025951481860469957,0.00034216414948482675,0.00035189721596859543,71.35311259752307,-649.646887402477,243.05061971638264,-3,,0.0,47.55351402059997,-433.44648597940005,,242.49990768473168,-2,,16.036485770503035,16.036485770503035,228.13763814766313,0,54.22775542234994,-185.77224457765007,243.05061971638264,-1,,39.39912661297427,-681.6008733870258,242.623813781933,-3,,49.939986040459054,-671.0600139595409,242.79368982366404,-3,,17.71663560418958,17.71663560418958,228.13763814766313,0,,0.9457504910026161,-1.6394429605213854,0.9180324077195333,-12.20570384251263,0.44512464975443966,0.0024150988511509996,0.0004957181117472601,0.00012090402543510002,76.04872902388227,-163.9512709761177,243.59255332203284,-1,,21.276838092426377,21.276838092426377,230.9277540451538,0,,1,,,,,,,,,,-0.18891289956318258,-0.1887439640621005,0.0,-0.06297096652106086,-0.2463942109447489,-0.20590557292927342,-0.04199645657504882,0.0,0.0,,,,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0
ROK,430.8599853515625,0.0,0.0,0.0,0.0,0.0,0.1572,0.8428,0.1531424025457438,0.4343096234309623,0.6265898824336475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,1,1,1,1,0.1540617869763241,0.7882300051713403,0.15397603836426635,0.9410046841769956,0.20098614717041416,0.7515181142960676,0.1540617869763241,0.7882300051713403,0.1538862152276268,0.8753952861555928,0.15351750433602987,0.7413263688447992,0.1540617869763241,0.7882300051713403,0.6265898824336475,1.6711920074974826,,,1.4989807684013947,,,1.6213203732282924,,,1.470985331311928,,,1.4989807684013947,,,1.5676034674459065,,,1.4633065418987645,,,1.4989807684013947,,,0.0015209250457115004,0.0012772197442063441,0.0015469109588900764,0.0015209250457115004,0.0013660581244687277,0.0015177560843425818,0.0015209250457115004,308.39327824841484,308.39327824841484,420.0146798006507,1,,0.0,280.83731338469715,280.83731338469715,,421.35240426841375,1,,39.71780653185955,39.71780653185955,419.66593664961107,0,234.37625434902594,234.37625434902594,420.0146798006507,1,,207.3927696923081,207.3927696923081,420.9439654731992,0,,221.5215059175904,221.5215059175904,419.39589414164607,1,,76.57257174367858,76.57257174367858,420.0146798006507,0,,0.15418649068989096,0.6605313456980468,0.15637814389451896,-6.752183148099146,1.403834447736458,0.03119501783320639,0.0016579500917194162,0.0016806175430837701,254.34817544970915,254.34817544970915,419.419111103064,1,,295.75712827427253,-135.24287172572747,424.50543526866704,0,,1,,,,,,,,,,0.009707914703943925,0.013835778369422612,0.0,0.009707914703943925,0.0,0.008586949767884614,0.006817213416401135,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ROKU,157.6750030517578,0.0,0.0,0.0,0.0,0.0,0.8284687920969914,0.1715312079030085,0.6050870147255689,0.8157770429853566,0.6485437188898515,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.6426661515230976,-0.21213332783163036,0.635942377803633,-0.23970151061744666,0.7366730064844563,-0.5157370419503412,0.6426661515230976,-0.21213332783163036,0.6361883617647828,-0.22330338062626215,0.6190989412920099,-0.16265544616725403,0.6426661515230976,-0.21213332783163036,0.6485437188898515,1.6931458439536866,,,0.8943063252998937,,,0.8814173891729299,,,0.7621734963932636,,,0.8943063252998937,,,0.8890614393347647,,,0.9179132002919348,,,0.8943063252998937,,,0.0009488174820020243,0.0007315704278006837,0.0008455702499607547,0.0009488174820020243,0.0008163203420775436,0.0009997504630257315,0.0009488174820020243,192.3887929645645,192.3887929645645,142.3370687364227,1,,-170.23160777584346,160.8589864251623,160.8589864251623,,142.3370687364227,1,,21.71049044809558,21.71049044809558,142.3370687364227,0,146.21383750602752,146.21383750602752,142.3370687364227,1,,123.93245475222808,123.93245475222808,142.3370687364227,1,,145.91687715565752,145.91687715565752,142.3370687364227,1,,47.76921447714647,-110.23078552285352,170.23160777584346,-1,,0.6494959068926512,-0.18766459445207306,0.7603292216467038,-11.076533259912564,0.9059039723066028,0.002929943302295253,0.0011120393606565359,0.00016566118960470948,170.59933457823192,170.59933457823192,142.3370687364227,1,,29.153258518346,29.153258518346,148.21125371323382,0,,0,,,,,,,,,,0.0007031335746394056,0.000897762721754467,0.0,0.0007031335746394056,0.000779131246861208,0.00041338740887294486,0.000550281250169704,0.0,-0.0007031335746394056,,,,-0.040330021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
ROL,36.380001068115234,1.0,1.0,1.0,1.0,1.0,0.1356,0.8644000000000001,0.1559268098647573,0.0100418410041841,0.6005108541423573,873.0,0.0,1528.0,0.0,1528.0,0.0,1310.0,1201.0,910.0,1201.0,946.0,400.0,2401.0,1,1,1,1,0.1497776123317733,0.8118961466261843,0.1492483509135858,0.972264440580802,0.025135903497335625,4.074571279242633,0.1497776123317733,0.8118961466261843,0.15127843372415045,0.8912646301978304,0.15302301369257287,0.7438502487632174,0.1497776123317733,0.8118961466261843,0.6005108541423573,1.6451129792061923,0.0,0.0,1.4980574857789677,0.0,0.0,1.6225549709172753,0.0,0.0,7.601598145575975,0.0,0.0,1.4980574857789677,0.0,0.0,1.558431099505616,0.0,0.0,1.448162331072808,0.0,0.0,1.4980574857789677,0.0,0.0,0.0014403880356428588,0.0012002366593111566,0.007494735912186032,0.0014403880356428588,0.001275173843923982,0.001416143740306874,0.0014403880356428588,292.0630372379021,-580.9369627620979,37.47421529317101,-16,0.0,-1236.6491046746432,263.91013790365656,-1264.0898620963435,0.0,37.47421529317101,-34,0.0,192.43154834274952,192.43154834274952,36.30885497099513,5,221.9654108235137,-979.0345891764863,37.47421529317101,-26,0.0,193.59486290777943,-716.4051370922206,37.47421529317101,-19,0.0,206.69084919822944,-994.3091508017706,37.47421529317101,-27,0.0,72.51785123073083,-1237.482148769269,37.47421529317101,-33,0.0,0.14946435231641128,0.682431450080396,0.13677949932074399,-6.611854893086459,1.404555047137214,0.037200194697559696,0.0015833230579286306,0.001890810716884681,242.8995498374477,-703.1004501625523,37.47421529317101,-19,0.0,332.747179771738,-67.25282022826201,36.2063850019509,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16479383822661162,-0.5021896381595092,1.2970414929397616,-0.26778998711824387,-0.2358234403092474,-0.23342900312183923,-0.13825845307996573,-1.3661445352259798,-0.33988729134238643,0.0,0.0,0.0,-236.288744,-0.0,-37.47421529317101,36.30885497099513,-0.0,-0.0,-0.0,-0.0,-36.2063850019509,-0.0,1.0
ROP,426.2000122070313,1.0,1.0,1.0,1.0,1.0,0.9424,0.0575999999999999,0.9860779634049324,0.9326359832635984,0.5130432281552758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,426.0,426.0,0.0,426.0,0.0,1,1,1,1,0.9762579353843703,-3.252085474327916,0.977906581910192,-4.021990771281949,0.9524711346127451,-2.769039689445834,0.9762579353843703,-3.252085474327916,0.9778576352033124,-3.7352106031200507,0.982250987157206,-3.4944475529585177,0.9762579353843703,-3.252085474327916,0.5130432281552758,1.5576453532191108,,,0.2366332204194527,,,0.16822600520221875,,,0.29312094516680126,,,0.2366332204194527,,,0.1910246025993889,,,0.2125341038591098,,,0.2366332204194527,,,0.00018874693360957105,0.00010000651499909039,0.00023100266249056746,0.00018874693360957105,0.00012559225577124086,0.00016938494096377667,0.00018874693360957105,38.27163329272499,38.27163329272499,411.08015147139184,0,,0.0,21.989607599405804,21.989607599405804,,411.08015147139184,0,,5.93112292883871,5.93112292883871,411.08015147139184,0,29.086114035672782,-396.9138859643272,428.3354719201728,-1,,19.067216328318597,-406.9327836716814,427.7481995569843,-1,,24.72229074826001,-401.27770925173996,427.9136946928784,-1,,9.502662972097399,9.502662972097399,411.08015147139184,0,,0.9746186927757812,-2.6350102755151075,0.9526216595907331,-12.453366344835608,0.3110593813107943,0.004009758489408236,0.00029827741607199246,0.00016649627507827087,45.759107547734494,45.759107547734494,411.08015147139184,0,,29.300217880123746,-396.69978211987626,423.770894887251,-1,,1,,,,,,,,,,0.0,0.0,0.0,-0.16525093644272856,-0.21799684765094457,-0.1907994328184027,0.0,-1.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-423.770894887251,0.0,1.0
ROST,228.5500030517578,0.0,0.0,0.0,0.0,0.0,0.1192,0.8808,0.0759745425616547,0.3221757322175732,0.5965451036005673,0.0,0.0,1143.0,0.0,1143.0,0.0,457.0,0.0,0.0,0.0,0.0,0.0,1143.0,1,1,1,1,0.08248145684652594,1.4114945839680093,0.08132305109410991,1.7039833132541653,0.12416961010387385,1.263624696888529,0.08248145684652594,1.4114945839680093,0.0813302393261131,1.5840847391960893,0.07837470652302064,1.3795169334832302,0.08248145684652594,1.4114945839680093,0.5965451036005673,1.6411472286644024,0.0,0.0,2.0122391423790082,0.0,0.0,2.325989898882324,0.0,0.0,1.8701039594041884,0.0,0.0,2.0122391423790082,0.0,0.0,2.191855606812956,0.0,0.0,1.9806132484718304,0.0,0.0,2.0122391423790082,0.0,0.0,0.0019188712061398209,0.001704046745427041,0.0018256588146042874,0.0019188712061398209,0.001776219312831455,0.0019193975938034832,0.0019188712061398209,389.08359321620355,389.08359321620355,225.0977917249664,2,0.0,-476.10553625416566,374.688781659135,-768.311218340865,0.0,238.05276812708283,-3,0.0,46.87481407699419,46.87481407699419,224.92674446684967,0,295.7002037288814,295.7002037288814,225.0977917249664,1,0.0,269.66278833292546,269.66278833292546,225.48661529500964,1,0.0,280.14240879694296,280.14240879694296,224.9601655577535,1,0.0,96.60758990939237,-360.39241009060765,238.05276812708283,-2,0.0,0.08368240337574501,1.1696374692766116,0.1048455114184754,-6.383204346307426,1.785026338233968,0.04233204643674896,0.001997891177984584,0.002132517817469578,306.4989582047369,306.4989582047369,224.90348455037707,1,0.0,375.2830906020622,375.2830906020622,221.62811356995977,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06225990501784449,-0.13610433430540514,0.0,0.031129952508922244,0.039208194702405344,0.029735421402608986,0.02137580952399682,1.2732905539599382,-0.06225990501784449,0.0,0.0,0.0,-30.33850875,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,221.62811356995977,-0.0,1.0
RSG,222.1100006103516,1.0,1.0,1.0,1.0,1.0,0.5988,0.4012,0.684964200477327,0.4133891213389121,0.9507434859002402,222.0,0.0,666.0,0.0,666.0,0.0,0.0,222.0,444.0,222.0,222.0,0.0,888.0,1,1,1,1,0.6640375752749094,-0.24928883188507128,0.6672587191886066,-0.30436937040426354,0.5353256040758333,-0.0638252085416932,0.6640375752749094,-0.24928883188507128,0.667464851749178,-0.28338865421866755,0.6766353679522367,-0.25522909032219543,0.6640375752749094,-0.24928883188507128,0.9507434859002402,1.9953456109640753,0.0,0.0,0.84179982438796,0.0,0.0,0.8103705889469586,0.0,0.0,0.9568663460599881,0.0,0.0,0.84179982438796,0.0,0.0,0.8222015021214931,0.0,0.0,0.8383524649184654,0.0,0.0,0.84179982438796,0.0,0.0,0.0015661468072481854,0.0012975513874957222,0.0020814910744132316,0.0015661468072481854,0.0014571414585478211,0.0016888121133942593,0.0015661468072481854,317.56275528989676,95.56275528989676,215.84954059467722,0,0.0,0.0,285.3078707057735,-380.6921292942265,0.0,226.59324382975439,-2,0.0,53.44345084390336,53.44345084390336,215.84954059467722,0,241.34497849090164,19.34497849090164,215.84954059467722,0,0.0,221.2208964675282,-222.7791035324718,226.6778888846419,-1,0.0,246.4876974833609,24.487697483360904,215.84954059467722,0,0.0,78.84930891058048,78.84930891058048,215.84954059467722,0,0.0,0.6607299640547727,-0.2041250080834584,0.617129864806724,-10.051211545002625,0.8684779505227928,0.0009648377947707676,0.0017337214265602738,0.0001001825862805005,265.9723497022491,43.97234970224912,215.84954059467722,0,0.0,17.63025391668988,17.63025391668988,216.75291115892696,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002895022301258993,0.0,0.0,-0.00125483014593543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200204699,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0
RTX,211.7100067138672,0.0,0.0,0.0,0.0,0.0,0.3108,0.6892,0.1996817820206841,0.6108786610878661,0.6295172693376947,212.0,0.0,0.0,0.0,0.0,0.0,212.0,212.0,212.0,212.0,212.0,0.0,212.0,1,1,1,1,0.21651138719264917,0.5298222802432926,0.21350478938401773,0.6437611920265124,0.3091912707630502,0.38663811249335833,0.21651138719264917,0.5298222802432926,0.21354150729832436,0.5983743119459854,0.20589089200598032,0.5295555244208686,0.21651138719264917,0.5298222802432926,0.6295172693376947,1.6741193944015298,,,1.3139142881419485,,,1.3933653855061776,,,1.22046228133912,,,1.3139142881419485,,,1.361156463213138,,,1.31373369530212,,,1.3139142881419485,,,0.0013411527727622168,0.0011053577788111334,0.001292699720146236,0.0013411527727622168,0.0011944954943521582,0.0013715765217413166,0.0013411527727622168,271.9414092037685,59.9414092037685,207.05756538905277,0,,-220.21046998523633,243.04800355485537,243.04800355485537,,207.49306026699506,1,,33.190790390027644,33.190790390027644,206.56327222166,0,206.67314558080062,-5.326854419199378,220.21046998523633,0,,181.34640431571765,-30.65359568428235,220.21046998523633,0,,200.18611667035623,-11.813883329643772,220.21046998523633,0,,67.52174750566131,-144.47825249433868,220.21046998523633,-1,,0.21961932740839601,0.4360976230650451,0.27404022127599953,-7.594655388358285,1.2519665604144021,0.019971891651944722,0.0014862737286858306,0.0010829688856981534,228.0110921300599,16.011092130059893,206.8834246768597,0,,190.58218745995183,190.58218745995183,204.90282959351154,1,,0,,,,,,,,,,0.0,0.006475444880615565,0.0,0.0,0.0,0.0,0.0,0.9012311010612426,-0.004386119510034407,,,,-80.1637587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.90282959351154,-0.0,1.0
RVLV,22.90999984741211,0.0,0.0,0.0,0.0,0.0,0.2645590682196339,0.7354409317803661,0.2927903137039075,0.5310100413467218,0.2457591968180024,46.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,69.0,1,1,1,1,0.2862594456394434,0.34709666387909405,0.28746601302311847,0.411008643137007,0.33452713972089404,0.32499676192103194,0.2862594456394434,0.34709666387909405,0.28727131102657555,0.38258337622649935,0.29026144149480887,0.31715218979021315,0.2862594456394434,0.34709666387909405,0.2457591968180024,1.2903613218818375,,,1.0925153199509627,,,1.1104610148498735,,,1.0863776591210812,,,1.0925153199509627,,,1.102443438553145,,,1.0842073394798921,,,1.0925153199509627,,,0.00045774324195709985,0.000310833438025743,0.0003956819561264388,0.00045774324195709985,0.0003410809816609468,0.00042699882093715294,0.00045774324195709985,92.81518466754511,46.81518466754511,21.450472332731447,2,,21.450472332731447,68.34660052920033,45.34660052920033,,21.522307774710228,2,,10.159356161555507,10.159356161555507,21.433813320916926,0,70.538746669989,70.538746669989,21.450472332731447,3,,51.78237163484214,51.78237163484214,21.476777728554023,2,,62.321886115189045,62.321886115189045,21.312660814818802,3,,23.045565153769378,23.045565153769378,21.450472332731447,1,,0.2851316695787466,0.2931732360339972,0.2711542963439472,-7.573991877252297,1.077600045027664,0.14503513872967855,0.0005917791181167285,0.003000321497126219,90.7855668961239,90.7855668961239,21.408365091060546,4,,528.0002422570129,230.00024225701293,21.073618702113162,11,,1,,,,,,,,,,0.0037648779398748995,0.005279003272916362,0.0,0.005647316909812349,0.004574063742652098,0.0047149458510340955,0.005371909145415365,9.859670039430023,0.0018824389699374498,,,,0.169631521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.73618702113163,0.0,1.0
SAIA,352.25,0.0,0.0,0.0,0.0,0.0,0.1288,0.8712,0.1630867143993635,0.1518828451882845,0.7747600885965011,3875.0,0.0,5636.0,0.0,5636.0,0.0,0.0,2466.0,3522.0,2114.0,2114.0,352.0,9511.0,1,1,1,1,0.15420131261812872,0.787476622739729,0.15566494708569217,0.9301996677164566,0.14665457232425158,1.0707459935098649,0.15420131261812872,0.787476622739729,0.1555843959488549,0.8652859510903687,0.15953479353917735,0.711601430016406,0.15420131261812872,0.787476622739729,0.7747600885965011,1.8193622136603362,,,1.6020655093462535,,,1.7449248440585767,,,1.8980489588605367,,,1.6020655093462535,,,1.6784345345369318,,,1.530942408216798,,,1.6020655093462535,,,0.0021735291445093854,0.0019309973825722675,0.002827645422516054,0.0021735291445093854,0.0020552450093171606,0.0021825640601895735,0.0021735291445093854,440.71979755593395,-3434.280202444066,384.35891437252707,-9,,0.0,424.5910850771079,-5211.408914922892,,384.35891437252707,-14,,72.60138224941717,72.60138224941717,340.3291664993446,0,334.9432774777144,-2131.056722522286,384.35891437252707,-6,,312.0240253644765,-3209.9759746355235,384.35891437252707,-8,,318.5524224626824,-1795.4475775373176,384.35891437252707,-5,,109.42861176769085,109.42861176769085,338.86041854015315,0,,0.152783233502008,0.6669283698637525,0.13576461957395244,-6.604588252611457,1.4905531571131243,0.01920175389796632,0.002263804815713755,0.001416669591792013,347.29309846348707,-1766.706901536513,384.35891437252707,-5,,249.3072453671318,-102.6927546328682,349.1810511227837,0,,1,,,,,,,,,,-0.0872042950352207,-0.1892781235230826,0.0,-0.058136196690147135,-0.09358997214429549,-0.0395606715001089,-0.034749488322587674,0.0,0.0,,,,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0
SAIC,125.95999908447266,0.0,0.0,0.0,0.0,0.0,0.5936,0.4064,0.5159108989657916,0.9376569037656904,0.4227520712555262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,1,1,1,1,0.5310870391216667,-0.04349258698038426,0.5285711059493735,-0.04767054752195297,0.6463595360910831,-0.28179324675772743,0.5310870391216667,-0.04349258698038426,0.5284940816290883,-0.04419945268415023,0.5217176257211465,-0.02842734368687896,0.5310870391216667,-0.04349258698038426,0.4227520712555262,1.4673541963193615,,,0.983460595934101,,,0.9818862703339004,,,0.8975767063592627,,,0.983460595934101,,,0.9831940597851365,,,0.9891584229983355,,,0.983460595934101,,,0.0006395406519844244,0.00045965915380737364,0.0005537501312142199,0.0006395406519844244,0.0005089432736387593,0.0006303854132254966,0.0006395406519844244,129.67768450833785,129.67768450833785,119.80512035325735,1,,0.0,101.07065946444588,101.07065946444588,,119.80512035325735,1,,14.217845217373695,14.217845217373695,119.80512035325735,0,98.55393133191662,98.55393133191662,119.80512035325735,1,,77.26695756614481,77.26695756614481,119.80512035325735,1,,92.0068300083155,92.0068300083155,119.80512035325735,1,,32.198347048829866,32.198347048829866,119.80512035325735,0,,0.5336860463367671,-0.039547395151987685,0.5730456931833188,-9.735564467761881,0.9849495275023005,0.023915979722458663,0.000791414809682328,0.0007961438443020158,121.41192540833438,-130.58807459166562,131.87666412037686,-1,,140.10636628958895,140.10636628958895,120.71323548643522,1,,1,0.000804005,0.000901893,2.16e-05,0.00078187,0.000804005,0.260932398,0.000812672,0.000581105,0.000804005,2.9556330035098286e-05,3.550751720379338e-05,0.0,2.9556330035098286e-05,3.052486902466304e-05,1.2626779204561518e-05,-2.4437444739179047e-05,1.0,0.0,-0.038967708,0.038967708,8.99e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,120.71323548643522,0.0,1.0
SAN,14.670000076293944,0.0,0.0,0.0,0.0,0.0,0.6556,0.3444,0.548926014319809,0.8096234309623431,0.6181237203076115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1,1,1,1,0.569062450312668,-0.0977447537396835,0.5656025795670343,-0.11062087173001812,0.6587733186513436,-0.3095653801580776,0.569062450312668,-0.0977447537396835,0.5656362130945871,-0.10289882564046808,0.5565687076101649,-0.07465906888002469,0.569062450312668,-0.0977447537396835,0.6181237203076115,1.6627258453714466,,,0.9515156598013618,,,0.9453064637181753,,,0.8543613086848597,,,0.9515156598013618,,,0.9490253530715965,,,0.9627504628116647,,,0.9515156598013618,,,0.0009488207820148753,0.0007297000827652101,0.0008799442676648008,0.0009488207820148753,0.0008103613215731652,0.000979763761460841,0.0009488207820148753,192.38946209798712,192.38946209798712,14.020429601606413,14,,42.06128880481924,160.4477316843493,160.4477316843493,,14.020429601606413,11,,22.593062633033494,22.593062633033494,14.020429601606413,2,146.21434604170685,146.21434604170685,14.020429601606413,10,,123.027765746014,123.027765746014,14.020429601606413,9,,142.9997521481187,142.9997521481187,14.020429601606413,10,,47.769380619765734,47.769380619765734,14.020429601606413,3,,0.5725861398042071,-0.08629410056334334,0.6262837457992856,-10.116754248297465,0.9570717137282885,0.005834609251205874,0.0011134460385799896,0.000308483475569326,170.81513477937355,170.81513477937355,14.020429601606413,12,,54.287298874103755,39.287298874103755,14.106682262012367,3,,1,,,,,,,,,,0.0020899455682943623,0.0021032304669593807,0.002994710143512972,0.0014928182630674018,0.0014889611697451103,0.0008709338384425423,0.0013962509610068276,3.0,0.00044784547892022053,,,,0.067089863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.320046786037096,0.0,1.0
