stock,price,direction,RSI,RSIRev,fair_value_mult,geomean,sharpe,weighted_sharpe,et,schwab,rollover,roth,simple,fid,Owned,inEt,inFid,in_self_managed,currentlyActive,et_status,et_status_scaled,fid_status,fid_status_scaled,schwab_status,schwab_status_scaled,sharpe_capped,sharpe_scaled,weighted_sharpe_capped,weighted_sharpe_scaled,et_sharpe_adj_status,et_w_sharpe_adj_status,et_mean_sharpe_adj_status,fid_sharpe_adj_status,fid_w_sharpe_adj_status,fid_mean_sharpe_adj_status,schwab_sharpe_adj_status,schwab_w_sharpe_adj_status,schwab_mean_sharpe_adj_status,et_norm,fid_norm,schwab_norm,et_target,et_diff,et_bid_ask,et_nshares,up_down,exact_amt,fid_target,fid_diff,fid_bid_ask,fid_nshares,schwab_target,schwab_diff,schwab_bid_ask,schwab_nshares
AXON,229.8699951171875,1,0.7510986815821015,0.2489013184178985,0.66626936829559,0.6042624320936063,0.7787776446232594,0.3208505560912866,690,0,0,230,0,230,920,1.0,1.0,1.0,1,0.6709483520295024,-0.3378599417457177,0.6684957608677492,-0.3320693561760142,0.666282867731047,-0.3268850411582214,0.7787776446232594,1.895008598069232,0.3208505560912866,4.1839133744306505,0.8057611079756759,0.6165838008179806,0.7111724543968283,0.8087491413703825,0.6217151326127385,0.7152321369915604,0.8114337295555366,0.6263454381976095,0.718889583876573,0.0182594198001973,0.0012533723923925,0.0009318977121208,1856.8843928131475,1166.8843928131475,233.39062427070508,5,1,0.0,167.0285035379477,-62.9714964620523,246.6339474390036,0,8.819349481831729,8.819349481831729,233.39062427070508,0
URI,476.0199890136719,1,0.6907710747103476,0.3092289252896524,0.709574890742948,0.6255745925616382,0.6655876091769101,0.3333206255295379,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.6738766727271012,-0.3448369417676615,0.6744391112867935,-0.3461850446968327,0.6716738068331396,-0.3395819243549781,0.6655876091769101,1.7818185626228829,0.3333206255295379,4.196383443868902,0.8193944256100871,0.609831190428397,0.714612808019242,0.8187566027171059,0.6086532329682351,0.7137049178426705,0.8218854593320228,0.6144447712613708,0.7181651152966968,0.0,0.0,0.0009423875310505,0.0,0.0,509.1458746350987,0,1,0.0,0.0,0.0,509.1458746350987,0,8.918623659608498,8.918623659608498,488.6550830478921,0
AMGN,269.6400146484375,0,0.5205753096284459,0.4794246903715541,0.8529996027016289,0.7271207689093189,0.5495515286350058,2.8916800658786306,0,0,0,270,0,270,270,1.0,1.0,1.0,1,0.6651407536815035,-0.3242239965244198,0.6759989641048392,-0.3499376347814041,0.6730203798861997,-0.3427895133055755,0.5495515286350058,1.6657824820809788,2.8916800658786306,6.754742884217994,0.8475123434360721,0.5382957017534028,0.6929040225947374,0.8364643181197883,0.5124938413918174,0.6744790797558029,0.8395210190653576,0.5195397673005008,0.6795303931829292,0.0096414751804622,0.0088068026571002,0.0062780115120803,980.485961887037,980.485961887037,272.8245768697261,4,1,0.0,1173.6233203298705,903.6233203298704,272.8245768697261,3,59.41422202871683,59.41422202871683,272.8245768697261,0
DGX,137.22999572753906,1,0.8813423891330403,0.1186576108669597,0.9388160508541916,0.4609277058086084,0.5376226851108408,1.3250992839111404,0,0,0,412,0,412,412,0.0,1.0,1.0,1,0.691531288569121,-0.3884813703922155,0.6926044848109215,-0.3912286820668564,0.6759267764317811,-0.3497635197647828,0.5376226851108408,1.6538536385568137,1.3250992839111404,5.188162102250504,0.8224660075315693,0.5275098352169599,0.6749879213742647,0.8213299846042396,0.5251292340972484,0.6732296093507439,0.8386440974416263,0.5622304313999361,0.7004372644207812,0.0,0.0030095903200594,0.0021935209891528,0.0,0.0,143.73620733175974,0,1,0.0,401.0678474114668,-10.9321525885332,143.73620733175974,0,20.759175548404382,20.759175548404382,138.56354591163506,0
CROX,105.61000061035156,1,0.9556532161406311,0.0443467838593687,0.9821215733015496,0.4362724613455913,0.6471515911706502,4.9775360262772965,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.6948499871849327,-0.3970145701570442,0.6952894847072766,-0.398153028835259,0.6759749553325198,-0.349879721291032,0.6471515911706502,1.7633825446166231,4.9775360262772965,8.840598844616661,0.7983564444186095,0.4209523913087337,0.6096544178636716,0.7978410543586612,0.4199092587474777,0.6088751565530695,0.8199895960382675,0.4664931297739395,0.6432413629061035,0.0,0.0,0.009960869763996,0.0,0.0,115.6435524492084,0,1,107.66869182601457,0.0,0.0,115.6435524492084,0,94.26827692469143,94.26827692469143,107.66869182601457,1
ENSG,107.06999969482422,1,0.8082301238513784,0.1917698761486216,0.7361938816050854,0.554534057668199,0.796468681468342,2.0256826601911464,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.6854385288169547,-0.3730972262843029,0.6836085833876291,-0.3685451622223973,0.6769657861837973,-0.3522738405932795,0.796468681468342,1.9126996349143148,2.0256826601911464,5.88874547853051,0.7850880546083879,0.5160676491339172,0.6505778518711526,0.7874091254774326,0.5202496877623791,0.6538294066199059,0.7957620227873767,0.5354773637472144,0.6656196932672955,0.0,0.0,0.0035037783574126,0.0,0.0,112.0324041385457,0,1,0.0,0.0,0.0,112.0324041385457,0,33.15926784558313,33.15926784558313,108.07996383395712,0
MA,413.8299865722656,1,0.9316819816220536,0.0683180183779464,0.9268970997218912,0.4546594233180108,0.7780600954250472,3.3851435065503503,0,0,0,1655,0,1655,1655,0.0,1.0,1.0,1,0.6952266809025489,-0.3979902222124175,0.6951403016964202,-0.3977663674174834,0.6781011423814196,-0.3550274697425671,0.7780600954250472,1.89429104887102,3.3851435065503503,7.248206324889714,0.7754948595522588,0.454607559655335,0.6150512096037969,0.7756057697915751,0.4548091779285429,0.615207473860059,0.7970742837730898,0.4949878346623115,0.6460310592177007,0.0,0.0108267666309746,0.0079692177125563,0.0,0.0,434.33420117025287,0,1,0.0,1442.8103247705717,-212.18967522942853,434.33420117025287,0,75.41956074115389,75.41956074115389,421.0746410663071,0
SAIC,117.41000366210938,1,0.8765481422293248,0.1234518577706752,0.907429479539134,0.4747179272879231,0.5902661205140911,0.7833410610148804,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.6945299209501117,-0.3961867315410636,0.6951345730937815,-0.3977515242592035,0.6798218548878509,-0.3592220335865986,0.5902661205140911,1.706497073960064,0.7833410610148804,4.646403879354244,0.8091757547703844,0.5441230366844605,0.6766493957274224,0.8084993303125333,0.5428167161522689,0.6756580232324011,0.825320386823298,0.5759130106858305,0.7006166987545642,0.0,0.0,0.0013959731287836,0.0,0.0,123.10761153467423,0,1,0.0,0.0,0.0,123.10761153467423,0,13.21129425457008,13.21129425457008,118.5562161669931,0
MOH,365.55999755859375,1,0.6432281262485018,0.3567718737514982,0.6793802145411204,0.7287923109068115,0.8269074624560426,4.228819965128007,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.6806922834922157,-0.3613537451855583,0.6819310374602333,-0.3643990932366592,0.6834313795119222,-0.3681059945522295,0.8269074624560426,1.9431384159020155,4.228819965128007,8.091882783467371,0.7865894076349663,0.4697565910854036,0.628172999360185,0.78499971581764,0.4667749652722857,0.6258873405449629,0.7830690236299628,0.4631711552080362,0.6231200894189995,0.0,0.0,0.009960869763996,0.0,0.0,384.01786258049054,0,1,0.0,0.0,0.0,384.01786258049054,0,94.26827692469143,94.26827692469143,369.4125018948194,0
TREX,70.2699966430664,1,0.9628445864962044,0.0371554135037954,0.911005164878824,0.4855829502716255,0.6780089372097892,5.44052412525411,3022,0,0,3514,0,3514,6536,1.0,1.0,1.0,1,0.7210111989350828,-0.4685863494838696,0.7200214868153444,-0.4657249232924317,0.7042899500487769,-0.4219195174660355,0.6780089372097892,1.7942398906557622,5.44052412525411,9.303586943593473,0.760387658772843,0.3516443432616155,0.5560160010172293,0.7616606515387799,0.3538957581905037,0.5577782048646418,0.7814170060656742,0.3902181646872008,0.5858175853764375,0.0084148980524941,0.0288601615207409,0.009960869763996,855.7496914891669,-2166.250308510833,76.61962982149257,-28,1,72.35864100013266,3845.9994969821114,331.9994969821105,72.35864100013266,5,94.26827692469143,94.26827692469143,72.35864100013266,1
NET,77.1500015258789,1,0.9188931297709924,0.0811068702290076,0.8568738229755178,0.5181236673773987,0.834339611323819,4.104484839365996,0,0,463,154,0,617,617,0.0,1.0,1.0,1,0.7219095887354232,-0.4711952603171031,0.7205878273329697,-0.4673606904925502,0.7080302393137238,-0.4320616484927132,0.834339611323819,1.950570564769792,4.104484839365996,7.967547657705359,0.7299232514540589,0.3760971890755227,0.5530102202647909,0.7317956832830258,0.3791021783551864,0.5554489308191061,0.7492595242047025,0.407917349712925,0.5785884369588138,0.0,0.0149150281765986,0.009960869763996,0.0,0.0,89.95811875326899,0,1,80.45897963286228,1987.6254269556769,1370.6254269556766,80.45897963286228,17,94.26827692469143,94.26827692469143,80.45897963286228,1
ETN,227.69000244140625,1,0.7267279264882142,0.2732720735117858,0.9114024632499008,0.5904722106142917,0.7027444446830403,0.0162664357297028,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.7201926581439738,-0.4662188636616505,0.7248881704080646,-0.4799247964947878,0.7149188158304446,-0.4511779897302803,0.7027444446830403,1.818975398129013,0.0162664357297028,3.8793292540690665,0.7565956374297418,0.5315089080270916,0.6440522727284167,0.7504169995921719,0.5217243283848387,0.6360706639885053,0.7634346288034191,0.5424578047040445,0.6529462167537318,0.0,0.0,0.0006208643013286,0.0,0.0,237.08212991189828,0,1,0.0,0.0,0.0,237.08212991189828,0,5.875772826772289,5.875772826772289,230.50696644118952,0
ADBE,611.010009765625,1,0.7067518977227327,0.2932481022772673,0.620580055621772,0.8850814876723778,0.8986391111326135,4.186319855126735,0,0,0,0,0,0,0,0.0,1.0,1.0,1,0.7213242480319538,-0.4694941898911214,0.7180416398502514,-0.4600401992003899,0.7261410969559943,-0.4836341532676202,0.8986391111326135,2.014870064578586,4.186319855126735,8.049382673466098,0.7197104031800935,0.3756208869313789,0.5476656450557362,0.7244928921335646,0.3831005758398113,0.5537967339866879,0.7126162775303461,0.3647054759677811,0.5386608767490636,0.0,0.0153822541481804,0.009960869763996,0.0,0.0,650.5092504568096,0,1,0.0,2049.889487757589,2049.889487757589,625.1582613066407,3,94.26827692469143,94.26827692469143,625.1582613066407,0
DKS,130.10000610351562,1,0.974031162604874,0.0259688373951259,0.9781485895907828,0.506059339740911,0.4588646594512215,3.137027946278528,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.7510199830680484,-0.5623970465283394,0.7510986215254771,-0.5626630175315583,0.7341346006610059,-0.507843542242378,0.4588646594512215,1.5750956128971945,3.137027946278528,7.000090764617892,0.7745245175335338,0.3347466128725162,0.554635565203025,0.7744309336135654,0.3345734065351984,0.554502170074382,0.793960604809009,0.3722370159937372,0.5830988104013731,0.0,0.0,0.0062356862699233,0.0,0.0,139.07583099947706,0,1,0.0,0.0,0.0,139.07583099947706,0,59.01366186247718,59.01366186247718,132.0836003995922,0
TTWO,158.1999969482422,1,0.9704354774270876,0.0295645225729125,0.8847834723877632,0.5470121186794819,0.8246016398142164,2.069253790330021,1424,0,0,1582,0,1582,3006,1.0,1.0,1.0,1,0.7576044873796625,-0.5850852685491246,0.7557620201382695,-0.5786498380733577,0.7431184340755213,-0.5362543061472548,0.8246016398142164,1.9408325932601893,2.069253790330021,5.932316608669385,0.6784258988164594,0.3528562711079175,0.5156410849621884,0.6813272293672057,0.3569224551269607,0.5191248422470832,0.700753303272093,0.3849063962004174,0.5428298497362551,0.0114699779347654,0.0042676479550519,0.0029451029999801,1166.4348180848008,-257.5651819151992,168.49924176799516,-2,1,0.0,568.7207216990362,-1013.2792783009638,168.49924176799516,-6,27.872042477391982,27.872042477391982,159.96686146973542,0
ACN,333.1400146484375,1,0.8897323212145426,0.1102676787854574,0.9002781088597537,0.5708315921437526,0.79585383932084,3.347296655837125,0,0,0,666,0,666,666,0.0,1.0,1.0,1,0.756295870767778,-0.5805074009903453,0.7565388696333646,-0.581354836338198,0.7448852944539447,-0.542002408449433,0.79585383932084,1.9120847927668128,3.347296655837125,7.210359474176489,0.6864090762442732,0.3176505852897016,0.5020298307669874,0.6860321334607401,0.3171192435627673,0.5015756885117537,0.7037565469786988,0.3427561725676334,0.5232563597731661,0.0,0.0093779450163434,0.0063176407341981,0.0,0.0,352.78497568092433,0,1,0.0,1249.7356187581356,583.7356187581356,338.76913334772496,2,59.78926743874813,59.78926743874813,338.76913334772496,0
LULU,446.7999877929688,1,0.8861366360367559,0.1138633639632441,0.8549860945570124,0.591307981613038,0.6665569055117161,1.2424197554033376,447,0,0,447,0,447,894,1.0,1.0,1.0,1,0.7557069349704475,-0.5784584928794368,0.7549502486148831,-0.5758362018681943,0.7454814523857123,-0.543954304757488,0.6665569055117161,1.7827878589576889,1.2424197554033376,5.105482573742702,0.7157300715845042,0.389430624266475,0.5525803479254896,0.7168160501352239,0.3910990665023212,0.5539575583187726,0.7301519590128683,0.4119650144063888,0.5710584867096286,0.0090892918310466,0.0024631477815638,0.0016743587349441,924.331897041556,477.3318970415561,461.1326044219284,1,1,0.0,328.2471278644496,-118.75287213555043,484.25992596896674,0,15.845896657288227,15.845896657288227,461.1326044219284,0
MSFT,378.9100036621094,1,0.8198162205353575,0.1801837794646424,0.8768375049662296,0.6172168825741747,1.0371326998750554,2.981073096646311,0,0,0,1137,0,1137,1137,0.0,1.0,1.0,1,0.7556547968636371,-0.5782774408263128,0.7571187498251213,-0.5833819601417941,0.7483509645994826,-0.5534389295612986,1.0371326998750554,2.153363653321028,2.981073096646311,6.844135914985674,0.6417497896249376,0.3288168639604739,0.4852833267927057,0.6392420430817557,0.3256043384678799,0.4824231907748177,0.6540935622641723,0.3449071155454715,0.4995003389048219,0.0,0.0070937419809169,0.0048703391084499,0.0,0.0,396.6794929465772,0,1,0.0,945.3352529132668,-191.6647470867331,396.6794929465772,0,46.09220747489525,46.09220747489525,384.8691746180943,0
DIS,92.69000244140624,1,0.732321214542549,0.267678785457451,0.8772348033373063,0.6773923944839114,0.2694763843754206,3.454560843762513,0,0,0,463,0,463,463,0.0,1.0,1.0,1,0.7527436318146785,-0.5682539221014982,0.7568894426944914,-0.5825795382432476,0.7507251506538664,-0.5614009104170148,0.2694763843754206,1.3857073378213935,3.454560843762513,7.317623662101877,0.8307963980653144,0.3227143796687073,0.5767553888670108,0.8269230031656005,0.313643060862852,0.5702830320142263,0.832655742456818,0.3271461815190199,0.579900961987919,0.0,0.0119917042804382,0.0074385479578536,0.0,0.0,98.44618549661838,0,1,94.664612960074,1598.053725284199,1135.053725284199,94.664612960074,12,70.39737647641293,70.39737647641293,94.664612960074,1
TMUS,150.4499969482422,1,0.9660407510986816,0.0339592489013184,0.7290425109257052,0.6531550355202674,0.7718157234815709,3.5760081398847694,0,0,0,1354,0,1354,1354,0.0,1.0,1.0,1,0.7670684135287009,-0.6192747758787739,0.7607340630384795,-0.5961770359401566,0.7577705294571805,-0.5856686292820117,0.7718157234815709,1.888046676927544,3.5760081398847694,7.439070958224133,0.6746402999788076,0.2885960958234244,0.481618197901116,0.6846167974915269,0.3022877610312159,0.4934522792613715,0.6892043415906749,0.3087300027760228,0.4989671721833488,0.0,0.0106037116921628,0.0068472423333252,0.0,0.0,155.64094000677767,0,1,0.0,1413.085294234853,59.08529423485311,151.85085175954904,0,64.80134282866355,64.80134282866355,151.85085175954904,0
CMG,2202.25,1,0.9200958849380744,0.0799041150619257,0.7930075486690504,0.6335144170497283,0.5860899983880641,1.14114412352377,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.7682688777159462,-0.6237541786772215,0.7649667838916754,-0.6115123650856286,0.759020541962048,-0.5900786349791581,0.5860899983880641,1.702320951834037,1.14114412352377,5.004206941863133,0.7176074414573301,0.3662576534597079,0.541932547458519,0.7222961498799039,0.3735492257099305,0.5479226877949173,0.7305793285651749,0.386667084478014,0.5586232065215945,0.0,0.0,0.0015087267587337,0.0,0.0,2395.734374862832,0,1,0.0,0.0,0.0,2395.734374862832,0,14.27837882291005,14.27837882291005,2281.2402847017565,0
NKE,110.2699966430664,1,0.8138234119057132,0.1861765880942868,0.8986889153754469,0.639782699540326,0.5444978752069652,3.89645769639642,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.7697259590114465,-0.6292364006223446,0.7719500639512792,-0.6377021973305993,0.7633900473440761,-0.6057538754076432,0.5444978752069652,1.660728828652938,3.89645769639642,7.759520514735783,0.7267416045618792,0.2754758294571817,0.5011087170095305,0.7236274270652527,0.2707386993223569,0.4971830631938048,0.7354500702526351,0.2890540571807007,0.5122520637166679,0.0,0.0,0.0083564880685215,0.0,0.0,118.136958394844,0,1,112.25158415030911,0.0,0.0,118.136958394844,0,79.08463317215822,79.08463317215822,112.25158415030911,1
DXCM,115.5199966430664,1,0.9404714342788654,0.0595285657211346,0.9725864123957092,0.5691600501462599,0.7882938596932163,5.089154673410435,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.7838600724090442,-0.6851802712427787,0.7845565945884829,-0.6880759133258568,0.7703479971972041,-0.6315921265225487,0.7882938596932163,1.9045248131391888,5.089154673410435,8.9522174917498,0.6431254816675573,0.2227183068519616,0.4329218942597594,0.6419268707388402,0.2213091988299391,0.4316180347843897,0.6657159525453143,0.2504771496085748,0.4580965510769446,0.0,0.0,0.009960869763996,0.0,0.0,126.3458265134991,0,1,120.63626786942872,0.0,0.0,126.3458265134991,0,94.26827692469143,94.26827692469143,120.63626786942872,1
ZM,67.83000183105469,1,0.8730434782608696,0.1269565217391304,0.7551546391752577,0.7086538461538462,0.3366422510695179,-0.8606101947731132,68,0,0,0,0,0,68,1.0,1.0,1.0,1,0.7759081173284123,-0.6530693445297725,0.7724509497081024,-0.6396253257885113,0.7707820465979347,-0.6332414072880713,0.3366422510695179,1.4528732045154906,-0.8606101947731132,3.0024526235662505,0.7835271559207719,0.4877249299363521,0.6356260429285621,0.7874718638431194,0.4949874107991308,0.641229637321125,0.7893519642530308,0.4984737837831884,0.6439128740181096,0.0051247688589669,0.0003236497336677,0.0002141393239218,521.1613192050993,453.1613192050993,68.83120973784766,7,1,0.0,43.13062184318856,43.13062184318856,68.83120973784766,1,2.026584582090976,2.026584582090976,68.83120973784766,0
MPWR,548.719970703125,1,0.8210147822612864,0.1789852177387135,0.9408025427095748,0.6364396155453406,0.915754981159844,5.157215456615311,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.7800766173507954,-0.669689048994488,0.7831327622806421,-0.6821713468339045,0.7732038026394188,-0.6425274916539981,0.915754981159844,2.031985934605817,5.157215456615311,9.020278274954672,0.6219978463580694,0.2292448931151109,0.4256213697365901,0.6165173785525109,0.2230366995867031,0.419777039069607,0.6340923105330111,0.2433576095428357,0.4387249600379234,0.0,0.0,0.009960869763996,0.0,0.0,616.7995294807005,0,1,0.0,0.0,0.0,616.7995294807005,0,94.26827692469143,94.26827692469143,569.6505961505504,0
CTSH,70.37999725341797,1,0.8082301238513784,0.1917698761486216,0.8923321414382201,0.671541997492687,0.3056560955472708,5.075413973284164,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.780705471819887,-0.6722365082294424,0.7830049796804122,-0.6816442447497476,0.7757851943401338,-0.6525861440714924,0.3056560955472708,1.4218870489932436,5.075413973284164,8.938476791623527,0.789293452046372,0.2293643597245516,0.5093289058854619,0.7866841231960914,0.2246863547870726,0.505685238991582,0.7947716273461527,0.2394520775998079,0.5171118524729803,0.0,0.0,0.009960869763996,0.0,0.0,73.35213229160937,0,1,71.06204899199817,0.0,0.0,73.35213229160937,0,94.26827692469143,94.26827692469143,71.06204899199817,1
MDXG,7.769999980926514,1,0.863363963244107,0.1366360367558929,0.899880810488677,0.6402005850396991,0.4348873273635542,4.493584112174853,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.7853360446045478,-0.6913328100563899,0.7862722716093618,-0.695268071000567,0.7773846602546232,-0.6589040159939022,0.4348873273635542,1.551118280809527,4.493584112174853,8.356646930514216,0.7382456800423607,0.2304459019724065,0.4843457910073836,0.7369714721153457,0.2285285966518783,0.482750034383612,0.74883011040837,0.2468706025434059,0.497850356475888,0.0,0.0,0.009960869763996,0.0,0.0,8.724017630146903,0,1,96.08937625168072,0.0,0.0,8.724017630146903,0,94.26827692469143,94.26827692469143,8.007448020973394,12
TRGP,90.4499969482422,1,0.8234119057131443,0.1765880942868557,0.8831942789034565,0.6757208524864187,0.3947442570838562,1.3199491585736152,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.7851958340451792,-0.6907456536737647,0.7868341560295242,-0.6976421706932454,0.7799519405801303,-0.6691852637767227,0.3947442570838562,1.510975210529829,1.3199491585736152,5.1830119769129785,0.7519323541061577,0.3209263986347138,0.5364293763704358,0.7497949667309849,0.3173052911934693,0.5335501289622271,0.7586537871855847,0.3325156678485537,0.5455847275170692,0.0,0.0,0.0017016346680811,0.0,0.0,95.45603905949716,0,1,0.0,0.0,0.0,95.45603905949716,0,16.104032269866572,16.104032269866572,91.72351898172178,0
NFLX,473.9700012207031,1,0.9336795844986016,0.0663204155013983,0.8263806118394914,0.6535729210196406,0.7227194821700116,3.431507829649948,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.791163133489147,-0.7162510436720103,0.7883651230359692,-0.7041583993828155,0.7820021140920341,-0.6775233078679865,0.7227194821700116,1.8389504356159845,3.431507829649948,7.294570647989312,0.6464001434489559,0.2409214893501482,0.443660816399552,0.6511796130684244,0.246780868367475,0.4489802407179497,0.6618318177253333,0.2601941721642078,0.4610129949447705,0.0,0.0,0.0058375300539845,0.0,0.0,513.4976767256877,0,1,0.0,0.0,0.0,513.4976767256877,0,55.24556717670257,55.24556717670257,482.7546694698922,0
APO,92.0,1,0.8481821813823411,0.1518178186176588,0.9348430671434248,0.6719598829920602,0.6483487726294507,1.09114590715018,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.8041976984625833,-0.7759658676215949,0.8064843096394789,-0.7870645114636909,0.7977985418217222,-0.7459241616980369,0.6483487726294507,1.7645797260754237,1.09114590715018,4.954208725489544,0.6435981412801458,0.288884116775679,0.4662411290279123,0.6395542619606425,0.2837986937550618,0.4616764778578521,0.654672813082659,0.3031111260619526,0.4788919695723058,0.0,0.0,0.0012412213394217,0.0,0.0,97.42480107118402,0,1,0.0,0.0,0.0,97.42480107118402,0,11.746744985299584,11.746744985299584,93.61797920281194,0
TASK,12.020000457763672,1,0.8341543513957307,0.1658456486042693,0.6565008025682183,0.9539078156312624,-0.076740382655197,-7.989457005253899,0,0,0,0,0,0,0,1.0,1.0,1.0,1,0.7968644670551815,-0.7416590651274796,0.7902743540363626,-0.712383752439109,0.7999592192133822,-0.7559049866896415,-0.076740382655197,1.0394905707907758,-2.863062818339364,1.0,0.971683623919184,1.0,0.985841811959592,0.9727859971338262,1.0,0.9863929985669132,0.9711476401787102,1.0,0.9855738200893552,0.0028471569193378,4.919861372504024e-06,3.6133181973530014e-06,289.54048404929654,289.54048404929654,12.398658224670092,23,1,0.0,0.6556368144465743,0.6556368144465743,12.398658224670092,0,0.0341959375552011,0.0341959375552011,12.398658224670092,0
ANET,219.7100067138672,1,0.8366315789473684,0.1633684210526316,0.7534533277521975,0.8167770419426048,0.8846385672465078,2.995734066219205,439,0,0,659,0,659,1098,1.0,1.0,1.0,1,0.8017913111047291,-0.764496546770901,0.7990642145796772,-0.7517510259380975,0.8011892275821308,-0.7616598682941909,0.8846385672465078,2.000869520692481,2.995734066219205,6.8587968845585685,0.5884631762275861,0.2294517298227082,0.4089574530251472,0.5936882882450477,0.235152582011195,0.4144204351281214,0.589622098803424,0.230708450681375,0.4101652747423995,0.008399545291067,0.0066448595306563,0.004034525835414,854.1883985569485,415.1883985569485,223.9553944976612,2,1,0.0,885.5157097459286,226.51570974592855,223.9553944976612,1,38.18218767274119,38.18218767274119,223.9553944976612,0
CME,218.3600006103516,1,0.707550938873352,0.292449061126648,0.9173619388160508,0.8161303802758044,0.6649839842939822,4.7061492763315735,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.8010263285460812,-0.7608946150758522,0.8077732301759916,-0.7934090229678609,0.8049372353022439,-0.7795337377988248,0.6649839842939822,1.781214937739955,4.7061492763315735,8.569212094670938,0.64451242724123,0.1950429688853097,0.4197776980632699,0.6325274867328633,0.1818847461670207,0.407206116449942,0.6376144683691596,0.1873877080029358,0.4125010881860477,0.0,0.0,0.009960869763996,0.0,0.0,227.81440211269825,0,1,0.0,0.0,0.0,227.81440211269825,0,94.26827692469143,94.26827692469143,219.78991533450144,0
WIX,101.5,1,0.8781462245305633,0.1218537754694366,0.8843861740166865,0.6957793564563309,0.5464612251639486,1.8456078037820367,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.8113900819511987,-0.8115645709541223,0.8115607535782539,-0.8124344356754223,0.8051004442570892,-0.7803239048855303,0.5464612251639486,1.6626921786099214,1.8456078037820367,5.7086706221214,0.6619069216248082,0.2432332869808983,0.4525701043028532,0.6616142432207354,0.2428649965525696,0.4522396198866525,0.6725045576614188,0.2568370456329529,0.4646708016471859,0.0,0.0,0.0021535545417183,0.0,0.0,114.91624250904226,0,1,0.0,0.0,0.0,114.91624250904226,0,20.38093868518689,20.38093868518689,104.73151016809771,0
UNH,552.969970703125,1,0.7942469037155413,0.2057530962844587,0.913388955105284,0.7609694943585458,0.9704579701181206,3.9031293471839854,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.8171018425295616,-0.8413488606819309,0.8206542970870805,-0.8606051214835257,0.8159177446434446,-0.8350578702363048,0.9704579701181206,2.0866889235640933,3.9031293471839854,7.766192165523349,0.5385482500239602,0.1782478917923076,0.3583980709081339,0.5309737583553988,0.1713492950432508,0.3511615266993248,0.5410461667077107,0.1805613082891199,0.3608037374984153,0.0,0.0,0.005906652487031,0.0,0.0,576.2878163987995,0,1,0.0,0.0,0.0,576.2878163987995,0,55.899732205913246,55.899732205913246,558.0668489221976,0
NOW,685.739990234375,1,0.9832201358369956,0.0167798641630043,0.9014700039729836,0.6598412035102382,0.8424033242997463,4.19516091509625,0,0,0,1371,0,1371,1371,0.0,1.0,1.0,1,0.8280825206599343,-0.9028411834639256,0.8260473385450048,-0.890991959339713,0.8172016737853786,-0.841882117617091,0.8424033242997463,1.9586342777457195,4.19516091509625,8.058223733435614,0.5450200651218026,0.1519881814670893,0.3485041232944459,0.5493788197008624,0.1557930399017718,0.3525859298013171,0.5678187049095111,0.1726049797386463,0.3702118423240788,0.0,0.0117156058500238,0.0070509652353044,0.0,0.0,735.0121549237047,0,1,0.0,1561.2599456053106,190.25994560531055,702.8378169229544,0,66.7293478517886,66.7293478517886,702.8378169229544,0
RBLX,39.310001373291016,1,0.9362017804154302,0.0637982195845697,0.7340116279069767,0.8120567375886525,0.1548424697409148,0.2610541588502207,1219,0,0,118,0,118,1337,1.0,1.0,1.0,3,0.8225478589412641,-0.8711115016800296,0.816175930895925,-0.8364242730630297,0.8189992630993043,-0.851561460225065,0.1548424697409148,1.2710734231868877,0.2610541588502207,4.124116977189584,0.8114387789441269,0.291057041231752,0.5512479100879395,0.8182182267752929,0.3057188634587184,0.5619685451170057,0.8152528003231725,0.2992318766175137,0.5572423384703431,0.0018157449348267,0.0011970949694113,0.0020428637805917,184.65145484923497,-1034.348545150765,45.76536793224175,-23,1,0.0,159.52879012430685,41.52879012430685,41.530913046022114,1,19.333376818590736,19.333376818590736,41.530913046022114,0
