,dar,dar_0,dar_1,dar_2,dar_3,dar_4,dar_5,dar_6,dar_7
HALL,0.9996088646334546,0.9937554394111173,0.9991692918100047,1.0000337904049348,1.0034834067897698,1.0007934484459813,1.0023350743626918,1.0009392444243572,1.0015311367012811
HALO,1.0004219601530713,0.987312611504463,1.0009235618956651,1.001057187412955,0.9995629814217185,1.002746670314445,1.005137800981054,1.0007552753087257,1.005334758218115
HAS,1.0006934113757262,0.9932886660615815,1.0003434145118677,1.0012152732959962,1.0015819900734755,1.000997415464901,1.0030441690774556,1.0011788019305734,1.0040433506061601
HAYN,0.9999177811011258,0.9866615742405231,1.0001817327696891,1.001234221544569,0.9997494781403862,1.0009214171346372,1.0038802652212195,1.0043078290985372,1.0067860155851265
HBAN,1.000273470992619,0.9905480092020258,0.9994933454085747,1.0004826320526063,1.0017814439550166,1.0012411511729187,1.0018014584582464,1.0016588050154833,1.0046283584630114
HBCP,1.0003393906273426,0.995648640457227,1.000588992102651,1.0004045631101464,1.0012670251951838,1.0008898659990721,1.0011943880104532,1.001612591517383,1.0022084078185909
HBI,1.0001583174625734,0.9898887663887718,0.99993030510495,1.0021700517948515,1.003422399754689,1.0009334361484727,1.0035258252835844,1.0016808301186342,1.0067542128985592
HBIO,1.0000478450653547,0.991255627474118,1.0002101737919866,0.9990272355365873,1.0015886968486658,1.001353915967225,1.0023446481905933,1.0020627748759825,1.003330741779542
HBM,1.0000947473820982,0.9828610345221507,1.0018782043265333,1.0036552091604785,0.9978142935321438,1.000788808121679,1.0028707599336253,1.00422148736231,1.007100341699653
HBNC,1.0004809089402031,0.9960906663562898,1.000638098608753,1.0003465430770482,1.0029062663633435,1.0010876517283576,1.0018955431577183,1.0017334848897157,1.001370557475846
HCA,1.0009171839490023,0.9900646987204509,1.0014284691909114,1.0019558868852165,1.0001128205822853,1.0018079172027192,1.004122028217691,1.0022231797989496,1.0048837823207368
HCCI,1.0001558601057974,0.9916946728749564,1.0014489238646231,0.9986030906803859,1.001874159144864,1.0011021732602627,1.002451378641228,1.0027477490632857,1.0038779941522853
HCI,1.0006368806193837,0.9951270253115795,0.9995839663649795,1.00208782574107,1.0100550678580826,1.0018023851404827,1.0036351134787675,1.0011032785780343,1.0023786314211391
HCKT,1.0001986034608092,0.9866461927944348,1.0009999588519471,1.0021532472910144,0.9846230592072848,1.0016806384602466,1.0032748348947689,1.001429049905063,1.0062918992533816
HCSG,1.0005439316027886,0.9934968327106998,1.0006390090378934,1.0004215271198893,1.002655523048026,1.000930391992028,1.0017331854184433,1.001921794601624,1.0032198923515385
HD,1.0009391329840847,0.9913873938568599,1.0005479784840285,1.0030770306325723,1.001297742112119,1.00159380244288,1.0037117046079584,1.0024416796714641,1.004441858370585
HDB,1.000706567606015,0.9920087179424932,1.0006328797939217,1.0022579999251169,1.0012093032877052,1.0011629936498314,1.0032958116372683,1.0010098963429563,1.005498096860831
HDSN,0.9996413039896398,0.9937826601334256,1.0009107071018637,0.9993429820129303,0.9886911271091989,1.0005107862642622,1.0055475716139135,1.0012942189424983,1.0000101377813786
HE,1.0003364492465152,0.9962197518346074,1.0005274680734344,1.0008111053586775,1.0008078602015702,1.0006470409584,1.0006999442700297,1.0012202907598267,1.0019281961181628
HEAR,0.9997281302748402,0.98610731635752,1.0004513286185872,1.0034066202400378,0.9961184071648139,0.9997720438565915,0.9987653933205279,1.0046975084155951,1.0065913103685724
HEES,1.0005163121543328,0.9846078824579368,1.0013663067782643,1.0010466687024553,1.0071081499647996,1.0023979413689805,1.0065917395428328,1.0015710116575134,1.008946668180227
HEI,1.0005911303978607,0.9917271771982413,1.0006482483683035,1.0016904316573674,1.0007582514242561,1.0014303797129667,1.0016086114342726,1.002701767962873,1.0039423324836838
HELE,1.0003328708634145,0.9917345045145362,1.0005794877474339,1.0015899507706512,0.9997839972727139,1.0017180083016186,1.0011139540994602,1.0012185561830929,1.0041620174025765
HEQ,1.0002830386811514,0.9936145698373349,1.0006237750349192,1.0001002190900383,1.00051263146172,1.0008148693685819,1.0013460917978334,1.0020689249814567,1.002937178205212
HES,1.0004432335187676,0.9911021214567171,1.000751425217456,1.0017131534350008,1.0006136331736513,1.0009004633318501,1.0014251944197183,1.0031894402876742,1.0038018895156078
HFBL,1.000433990391548,0.9990335497744286,1.0003173589014405,1.0007747006968406,0.9987424462222545,1.0007858107592513,1.0006973580389535,1.000807304456206,1.000873429105383
HFWA,1.000189621033319,0.9939947590300929,1.0004564622130125,1.0003218774023175,1.0032773747918533,1.0009657245420076,1.0013791122087732,1.0009342411411666,1.002652972906913
HGBL,0.9994292637996625,0.9894935551216866,1.0005780050179072,1.0044352741249365,0.9978357286764002,0.9996711486695582,0.9986023251927212,0.999396260710462,1.0027033397638372
HHC,1.0003373398430955,0.9864333353787978,1.0015988545925016,1.0007642999878863,1.005883187913751,1.000763139897927,1.004940461058984,1.0031889360904083,1.0052497753814278
HHS,0.9999377686705091,0.9919289133819689,1.0001544270195313,1.0010224112074637,1.0053289929461062,1.0006588044600686,1.0013439929371268,1.0013115877167618,1.0024401297794021
HI,1.000305928387073,0.9915215062189434,1.0004270350140396,1.0018007684392727,1.0023768466835397,1.0012357147795767,1.002360777101909,1.0018101022613266,1.0056883873230145
HIBB,1.0006140333218658,0.9919934662885909,1.0007608343261842,1.00257034357745,1.0059319236787472,1.000459494595877,1.001872793672096,1.0020499844037067,1.0052132087535377
HIFS,1.0005275460481329,0.9971959939284182,1.0006053518320268,1.0004595380550085,0.9990371988767198,1.0008185467779416,1.0022490331881633,1.0020324702066163,1.0016676350662879
HIG,1.0003821391808547,0.9884936536693185,0.9999135940211354,1.0012040001111613,1.0026087639543153,1.0012670241257546,1.004468275291881,1.0015207079560873,1.0053308396295226
HIHO,0.9996603611471412,0.9947518389900488,0.9994061462250995,1.0005870577387297,0.9962706374116397,1.001043289598702,0.9999030869833451,0.9994775874405173,1.001222558494225
HII,1.0007361980891558,0.991926184162694,1.0011030231299856,1.0003675715154947,1.0041399438533456,1.0016076828386054,1.0033805337928312,1.0027821672084807,1.0036539130554836
HIL,0.9999386898879868,0.9887698114494373,1.000155434788971,1.0018500725504267,1.0002207191294525,1.0008012217622666,0.9995617316378937,1.0015109852762136,1.0056247993424876
HIO,1.0002785865512347,0.9964351815839732,1.0003970613077353,1.0007929728111704,0.999802140637352,1.0004593528403793,1.0012329658978847,1.0005970343665969,1.0016519184869024
HIVE,0.9990648722599492,0.9882145791591151,0.996407797416319,0.9951294119152201,1.0014300858605012,0.9998099303167386,1.0,1.0074356267001874,1.0049190439435474
HIW,1.0003178657663783,0.9930051701014211,1.0002750247562557,1.0009799933191086,1.0002411138538312,1.0007616841854283,1.0020674470925952,1.0016130569153536,1.003185356159652
HIX,1.000428716499868,0.9952688534005788,1.0009337419818647,1.0009756765778415,0.9989484536654487,1.0004614130497276,1.0013583910478228,1.0011252555143313,1.0025088375228974
HL,0.9998829076263732,0.9912028663802719,1.000736150968178,1.001500692337791,1.0006160125431547,1.000469711113071,1.000807284641497,1.0020301734217099,1.0016547348337546
HLF,1.0005909803495272,0.9912028572705814,1.0016499917470263,1.002750030922095,1.0069096352263285,1.001222233761164,1.0036922559796622,1.0022501170198233,1.0035104164518347
HLIO,1.0005788039667824,0.9892470673067563,1.0000743735738202,1.0013986761560791,1.002237832714252,1.0025069745321513,1.0031018415995017,1.0033486951732709,1.005046989803035
HLIT,1.0001795542509564,0.984197803724771,1.001847308309024,1.0010046939702204,0.996573389447322,1.002169488170249,1.0018232207120024,1.0016429363957269,1.005518632416017
HLX,1.0002044913629502,0.9843601444871712,1.0011984931921243,1.0011497287929692,1.0066150969356034,1.000639941999507,1.0033846700885043,1.003044491979948,1.0074642799487052
HMN,1.0003187326755845,0.9918051443482664,1.0002685160992246,1.0011595245758638,1.0020341874377807,1.0008605428344695,1.003132708858943,1.0009874120767726,1.0040651931198599
HMNF,1.0000330564996387,0.9960689787061454,0.9999181459213797,0.9999346997143194,1.0010356374341243,1.0011145787183238,1.0019057946964438,0.9995111351530319,1.0011830212575155
HMST,1.0002472577915256,0.9916394586959368,0.9997285040213524,1.0009178852635816,1.0038087099945479,1.0006642214241894,1.0037767500192278,1.0031752935889027,1.0032178340873301
HMY,0.9999093956571252,0.9981565970242956,1.000243548647317,1.0022975674391554,0.9997823629878151,0.9993450577864623,0.9990482855446096,1.0000772307523476,1.0003528065268914
HNI,1.0004312346332074,0.9914457483029984,0.999834635848528,1.0018518243841419,1.0021803637516724,1.001185461721373,1.0011655529433743,1.000901248119711,1.0047774008388004
HNNA,1.0003399962290567,0.9960589801655135,0.9986978004227458,1.0008431841027856,1.0046551249020892,1.0010962726542947,0.998964225345234,1.0000144100045048,1.003977364807255
HNRG,1.000181321372127,0.9954703502698725,1.0004012307751065,0.9999720525238768,1.001541071684955,1.0002507510329857,1.001695552492767,1.0021633197655118,1.0016012712957214
HNW,1.0003373374885547,0.9957807973597357,1.0003954174796816,1.0014845981128746,1.0001599344473238,1.000599092101014,1.0012697487564777,1.001363796336971,1.002487354785394
HOFT,1.0003250395477719,0.992013329945034,1.001114174761554,1.0000284928724141,1.0009915053933203,1.001542364554826,1.002937904824996,1.0014718060013408,1.0026339612187742
HOG,1.0005771905135237,0.9879846002671526,1.0004316816905947,1.0022298324644514,1.0028645405903256,1.001469564059253,1.0021222728526653,1.002899960139224,1.0049699389870832
HOLI,1.0003806536189506,0.9921570747959622,1.001146679915919,1.0011486266426948,0.9964691309086624,1.0017458819610578,1.003900584931268,0.9999749797586404,1.0043272783789368
HOLX,1.0004241078669056,0.9904939027065204,1.0004901176689993,1.0008447513679397,1.0007574844867826,1.0016779202162138,1.0022753744254818,1.0006796497078192,1.0048794599511894
HOMB,1.0004356452423002,0.9918370559062851,1.0005870339504277,1.000419832170726,1.0041435317553242,1.0010461581587318,1.0019047018976546,1.0022856085853593,1.006031019440411
HON,1.0004597053849482,0.9916042015427027,1.0000119429152083,1.001295552900662,1.0009234552441582,1.0013812501831116,1.0017185208461985,1.0020676772703554,1.005188945242203
HOPE,1.0004232662780852,0.9910654796859181,1.0007630673516212,1.0012654678222854,1.001679578261313,1.0009960603286976,1.0030493448655602,1.0021712145579502,1.0044130074940127
HOUS,0.9997671889764191,0.984935538080264,1.0010878103088734,1.003132945228238,1.0024584631465367,1.0002038749125575,1.0001037612406145,1.0051550747585356,1.0052810197995818
HOV,0.9999171246992979,0.9846036782540626,1.0003780651564398,1.0023949203681335,1.0010164051279862,0.9999974715995746,1.0057079793970092,1.0005685046886934,1.0062442819765152
HP,1.000313233527894,0.9902900678321135,1.001163610162997,1.0008656025925726,1.0008791166618638,1.001016205259428,1.0012610186546238,1.0017950423579942,1.004260525934525
HPP,1.0000331996531522,0.9907128107027195,0.9997551953127503,1.0014829244771448,1.0007999987332483,1.0005889448077918,1.001761638692439,1.0020460596380925,1.0035526217931268
HPQ,1.0004350417811065,0.9899631114551021,1.0000502904654518,1.0024071293432795,1.000387073361002,1.0018337079751927,1.0017758497016875,1.0025446426262117,1.0057827124506662
HQH,1.0004405193159482,0.9907509180021161,1.0006502770276153,1.0010817909215253,1.0014938651953869,1.0012878825956384,1.0028242454921783,1.0017569846779866,1.0040347545424257
HQI,0.9997633092714546,0.998163743139006,0.99818734416118,0.9978560485139982,0.9989900789804922,1.0008135905895281,1.00081149852473,1.0010567085382978,0.9999338637128485
HQL,1.0003681406154499,0.9908388726971218,1.00060591017316,1.001207146530057,1.001557934111582,1.001304255465376,1.0027587440434167,1.0017267169764505,1.00377485089115
HR,1.000359717452373,0.9947748170253348,1.0004077957005773,1.0021909648860838,1.0021915989166454,1.000555192339577,1.0020021967071024,1.0011144725604018,1.0023881725878427
HRB,1.0005568045988502,0.9921599704568345,1.0013492093576937,1.0016018492837702,1.0013278944892023,1.0012569402301796,1.0019896430936357,1.0018282435630688,1.003169338982556
HRI,1.0004449124187778,0.9846863616814393,1.0004989946776854,1.0016332672888524,1.0018682410331854,1.0023489047750205,1.004236038041385,1.0041568673286325,1.009726677392722
HRL,1.0005634729009751,0.9965740185061703,1.0005650709970688,1.000515168113201,1.0017278707035888,1.000775371918031,1.001604912587474,1.0014259746694172,1.0019928484110658
HROW,0.999889680665716,0.9930662595890554,1.00155080952304,1.0016276172951624,1.0016241242604522,0.9993723533934143,1.0118116778035842,0.9990886338856539,1.0018392641951688
HRTX,0.9994591915554825,0.9888489700684978,0.999510409764408,0.9998630301075446,1.001500384414877,1.0006942168998778,1.0012165139744293,1.000167249115768,1.0032141359397375
HRZN,1.0005868460637843,0.9923209440941765,1.0014483588774523,1.0018153509630836,1.0001319237609563,1.0010813926548066,1.0013956643152335,1.002894009940851,1.002761151069482
HSC,1.0003791606548857,0.9901918272064754,1.000540449399122,1.0003658902898689,1.0009306336721557,1.0012712290009462,1.0012612255646771,1.0029202553452847,1.0048188365336046
HSIC,1.0004121347535673,0.9935438623480632,1.0000100521346034,1.0011981654429016,1.0010411486049833,1.0010233006173301,1.0017714346381759,1.0023911209913068,1.0037149090571937
HSII,1.000072426909949,0.9898804436776353,0.9997596443020393,1.0015475372377518,0.9993709474526765,1.0014550084696583,1.0016893999890615,1.0012583714970942,1.0052375036872458
HSKA,0.9998060826432362,0.9894271429756277,0.9989590313941745,1.0018495923486612,0.9912132636996512,1.0017337742998773,1.0026973011574647,1.0042451254372116,1.0036204396933366
HSON,0.9998181131473598,0.9877276145179463,0.9999647744526525,1.0040029595367954,0.9925831392406703,1.0015468798208167,1.003753380856441,0.9996926300853586,1.0033411863255612
HST,1.0004019020852706,0.9889002127588133,1.0000326953458376,1.0016208653648278,1.0013074203913248,1.0013609343834124,1.0025459176758187,1.0023879910373101,1.0043390802372743
HSTM,1.0002027424460493,0.9932314550701926,1.0009130234304253,1.0018557814024067,1.0039658331966317,1.0011349456697503,1.0025587631012733,1.001377533437263,1.0015150162172564
HSY,1.0006065582402042,0.9964734448241943,1.0002048687646332,1.0010756580857942,1.001489708459848,1.000648710713026,1.0022664092398383,1.0005264628750055,1.0026441462184126
HT,1.0001373276430527,0.9903896597244921,1.0003198148756467,0.9993540891684823,1.0004423867481274,1.000829631234662,1.0029694277144483,1.0030075019188258,1.0038206467721105
HTBI,1.0003425854253576,0.9946823907982437,1.000024014568797,1.0004584883092889,1.0017791831136789,1.0006990020427913,1.001045810378355,1.0039083679714034,1.0021072683035006
HTBK,1.0001213810830791,0.992165072892435,0.9998523873250807,1.0003947542487248,1.0001781137884904,1.0010105366718574,1.0044728403797978,1.0016701978972582,1.003287786321036
HTD,1.0005185271410706,0.9938958507615094,1.0012772100918452,1.0011095277465056,1.0002517229934185,1.0007243450369077,1.0008065286086152,1.0017416236028982,1.0030971733192044
HTGC,1.000367874858382,0.9911568869785299,1.0009790134867351,1.0015018631652866,1.0029665405612527,1.000949025416767,1.0014205935950928,1.001537338004107,1.006105491207689
HTH,1.0001122795347153,0.9937177385446272,1.0001339222230872,1.0004049603511702,1.0068926885722047,1.0006704621235472,1.0015024383515072,1.0015370185602128,1.0025781785726848
HTLD,1.0004461107195937,0.9935100099994678,1.0001412637689375,1.0005404087214527,1.0027935589964494,1.0011806612894951,1.0004461107241023,1.0005311037117683,1.0039082456881778
HTLF,1.000229485357419,0.9918499642076628,1.0003763183525878,1.0007545492988121,1.0037169256168421,1.0008632348654036,1.0023934508073873,1.0019993905062792,1.003897315141714
HTY,1.0002400258394966,0.9941687815096508,1.000636116495052,1.0005862201571332,1.002065695002863,1.0003868439083512,1.0016119240238335,1.0017420235667083,1.0036061070946256
HUBB,1.0003998699923353,0.9961544021987668,1.000298305130223,1.0003724141168733,1.0000591455127632,1.0010102612256588,1.000305055853437,1.0017941014839502,1.0029894454351462
HUBG,1.0005302132505192,0.9920405714473135,1.0004149950375314,1.0007224553429073,0.9964300547882405,1.0016346395643438,1.001996479217786,1.0015937706776195,1.005021134547596
HUM,1.0007015802427037,0.9936295655883326,1.0001051516673054,1.002139827440946,1.001035314588978,1.0017354615516534,1.0012217121864029,1.0017547995823406,1.0035772612672813
HUN,1.0004765664373358,0.9873152306435713,1.0001070247355157,1.0018513390127273,1.0031481629449837,1.0015369582875384,1.0037402883382813,1.0039877676842817,1.006386140623585
HURC,0.9999959859013504,0.9899378912114892,0.9992798018581411,1.0025979007625136,1.001492043666047,1.0010139782375487,1.0013652124326267,1.00190444866917,1.0033768016254718
HURN,1.0007087424565189,0.9930760379256254,1.000590178101714,1.0006160012083722,1.0038534974182503,1.0016861696024084,0.9999808593083165,1.0027128617647456,1.0046487097230263
HUSA,0.9993113857064421,0.9848784662947376,1.0005738598372205,1.001281000218007,1.0146908320588117,1.0010049159818186,0.9944171425065971,1.0001994063065698,1.0055760322411411
HVT,1.0004378448061817,0.9918496442429272,1.0011709094601742,1.0013549226580956,1.0011312442397835,1.0008131373573794,1.0022878246478177,1.0014616267792502,1.0036052096997305
HWBK,1.0001177915695099,0.9966027244197765,1.0003313111052632,0.9996384416104586,1.0011989141974937,1.0006479883091053,1.0009223583539277,1.0004586512662237,1.0015095264672624
HWC,1.0004397855884983,0.9925935428017338,1.0005447664451317,1.000200366388102,1.0018292250760272,1.0011919564147695,1.0012700440816475,1.0020820372461765,1.0035491191473538
HWKN,1.0004702256383984,0.9949619280162684,1.0011667625106557,1.0006437409299587,1.0011899352865528,1.0006540279841583,1.0007594020108437,1.001353401069702,1.002110090799528
HXL,1.0002138609988436,0.9889886027826449,1.0003344019210458,1.0022239955138856,1.0004441354723475,1.0009770490935106,1.0017718791409655,1.0022197841517893,1.0045073460391851
HY,1.0001039265419644,0.9881052889365879,1.0009496859559266,0.9989498962073969,1.006384053305118,1.0006263574728338,1.008276884122714,1.0031250703366341,1.0047996966013188
HYB,1.0002688466007656,0.9963796698415994,1.000334617512456,1.0007167805068302,0.9995884979201926,1.000569570395186,1.0010852788772593,1.0010250690082227,1.001778697888639
HYI,1.0002321447026674,0.9959427218548529,1.0003104048992866,1.000571979014097,0.9988653505318642,1.0004246685100415,1.0017454209723917,1.0013745481192562,1.001805519259002
HYT,1.0003406814238114,0.9955878524079946,1.0002867341362573,1.0011981733397408,1.0001645495415057,1.000594538537267,1.001075938017763,1.0010335352110848,1.002162685667551
HZNP,1.000876879401732,0.9897002444083026,1.0012249693552036,1.004188221034422,0.9939684978715418,1.002390783520567,0.9990011439150839,1.00133514676124,1.0064829704207878
HZO,1.0001877007225326,0.986615977434912,1.0005934033491872,1.0028547800718821,1.001258600033182,1.001508336152561,1.0019422263415831,1.001947791526984,1.0056298218834872
IAC,1.0004942929409024,0.9900858782985248,1.0006361748386206,1.0021551121583931,1.004534486467246,1.001721021117561,1.0025388393853192,1.002189947222981,1.003993191244847
IAE,1.0001918011063688,0.9927286358002271,1.0003408485438792,1.0012746304222582,0.9976543201174833,1.0006590720926904,1.001879668527449,1.0016193647057878,1.0047313221330587
IAG,1.0000026998722145,0.9950553784065574,1.000742276928503,1.0022831678177482,1.0044612392907353,1.0001017694564256,1.0029586043677137,1.000087672878481,1.000974932498755
IART,1.0002752195280082,0.9916255435567964,1.0007871720113182,1.0007785951483803,1.0040147709389629,1.0011385192285693,1.00288281341591,1.0015117154211157,1.0033966511982457
IBCP,1.0000299459991122,0.9930775566434301,0.9990654756362245,1.0002698655587174,1.0005902124934387,1.0015313242809205,1.0011689768485654,1.0004521070007841,1.0021236148785948
IBKR,1.0004022765851444,0.9924873166379823,1.0008905947172184,1.0015303676842924,1.001099973332474,1.0013145305944264,1.001280701785977,1.0013141984610223,1.005488261102774
IBM,1.000286383646589,0.9932024931681075,1.0001790645553552,1.001441605873315,1.0004466293528678,1.0008609706295784,1.0012995175957922,1.0017510006283357,1.0040583453504957
IBN,1.0004113685472538,0.9888476689815895,1.0003147438514866,1.0007254556787406,1.0007987532286962,1.001652408867722,1.0027198640606416,1.0014856068998825,1.0062381734442543
IBOC,1.0004714325117412,0.9911049590999584,1.0005910482065279,1.0012465781538475,1.002349270170854,1.0010546084720437,1.0024352418622247,1.0017758872544833,1.0044607582214922
ICAD,0.9994900604833232,0.9885736287744012,0.9995326737337323,1.0013931463951824,1.0005854051102017,1.0004192095213758,1.0010838405870994,1.0006080039778176,1.0039227329042533
ICCC,0.9996040039557162,0.9954787155811806,0.9993997705333854,1.0012261457560712,0.9995495564285184,1.0001135176444773,0.9991843423619371,1.0003745494819993,1.0006772198055762
ICE,1.0007219501023983,0.9931273794701798,0.9995072172352857,1.0012759494430128,1.0025812688759699,1.0019667644844286,1.0012611670316591,1.0016365172317039,1.0055060776195515
ICFI,1.0005525150670573,0.9944629362619773,0.9996277619974449,1.0015879810882846,1.003601792725922,1.0013589817323068,1.001022840496427,1.0021682942953634,1.0049051513870397
ICL,1.0007125290173653,0.9939096120476719,1.0009604955391755,1.0015244346441896,0.997870824757348,1.0013639204570954,1.0012619227558854,1.002666568374872,1.0035098540952507
ICLR,1.0006578724168036,0.9932237564549428,1.0009300096953284,1.0002217033197462,1.002482175287496,1.0020245872267632,1.0034320522757827,1.0019073069819802,1.0027682637469248
ICPT,0.9998346587702366,0.9847563006210139,0.9993944797108397,1.004739730724757,1.0041610936593803,1.0014251845752833,1.0110500566056329,1.0015394414740286,1.004275569193459
ICUI,1.0004337096220972,0.9940291133793274,1.0004224752343218,1.000356922425794,1.0018743676698278,1.0012274836547304,1.0019737508301454,1.001004636499918,1.003304404570673
IDA,1.0003483859594062,0.9966912322115581,1.0003098064945841,1.0010880131612285,1.000543994310403,1.0005162463453496,1.0005453880207016,1.0012691710041637,1.0023426855269129
IDCC,1.0000291363093563,0.9877435221791617,0.9996977396807547,1.0038951549204471,1.0001198478488067,1.0016687603752141,0.9995993999294295,1.000953240113216,1.0054560670191257
IDE,1.0002850638027077,0.99100605658914,1.0003659792785191,1.0007081854578324,0.9995224852341069,1.0009417969973873,1.0013865175930532,1.002152203890354,1.0043073027743952
IDN,0.999038411541852,0.9872213389860309,0.9991105268608539,1.002728986749769,1.002117034009694,1.000382634155015,1.0005691263268441,1.0021825537619595,1.0019093940330528
IDR,1.0001115088025754,0.9986286897209122,1.0006431303440484,0.9991415349093693,0.9980745021898544,1.0013175466512374,0.999301013517375,1.0001949433347042,0.9990156889819137
IDT,1.0001791036662062,0.9888657830964465,0.9997051888699352,1.0027528119245692,1.0080826764231823,1.0015862901380528,1.004545334041957,1.0019370390886557,1.0037015949965886
IDW,0.9994391920713795,0.996262603840595,0.9965774397981104,1.002189708066124,1.0038262668469782,1.0005599481008554,1.0013558476199442,0.9990202481627157,1.0015477590999506
IDXG,0.9984689048121296,0.9888052613110807,0.9982480843241007,1.0026694645763257,0.9955379353505439,0.9982997880003615,1.0041264092804176,1.0009542319130027,1.0033099872542461
IDXX,1.0008602391216386,0.9926361844031126,1.0004159324969184,1.0022542280188587,1.0019318686301626,1.001937841950387,1.0021114480776825,1.0024247363438685,1.0037914658701055
IEI,1.000105443681799,1.00065390747715,1.0001159802166908,1.0001884654922348,0.9998395141792071,0.999960771962266,0.9999782726292519,1.0000983002167692,0.9997589875212035
IESC,0.9999938982600749,0.9891976987137857,1.000125645710383,1.0013447736526637,1.0004974658190857,1.0022218838708379,1.0093645364250339,0.9990606511748485,1.0035020040873728
IEX,1.0006427936112137,0.9914565356974844,1.0004923828492749,1.0018998312772627,1.0006739191605725,1.0014913148894897,1.0020868874921225,1.0014599249670793,1.0043013650092085
IFF,1.0003723851379858,0.9933915055861493,0.9999940076539708,1.0009986681304042,1.0006215666255682,1.0010387969289365,1.0013659188276514,1.002014389744277,1.0036755238746007
IFN,1.0003067832036883,0.9918452617304179,1.0004640301967709,1.001830456299298,1.0022478194885427,1.001006808064756,1.0025284766769815,1.0005161988808975,1.0037655465177135
IGA,1.0002936685311818,0.9936184787338257,1.0001741970939004,1.0011135530934716,1.0000575075746088,1.0009778494456958,1.0016414756686063,1.0013479955881717,1.004121440703034
IGD,1.0002407816486905,0.9932295580356746,1.00014862736303,1.0011342425274674,1.001353937154502,1.0007973480790808,1.0016205890611367,1.0015685317502376,1.0040362502697182
IGI,1.0002292952356504,0.9982110072206272,1.0003109521558107,0.9999049952784775,0.9975981699582188,1.000274855843252,1.0003986713139439,1.0009459203325486,1.0015750682631048
IGR,1.0003680595649742,0.9911143676809492,1.0003872103971077,1.002092837352192,0.9997294402785883,1.0009817590224066,1.0027538962249305,1.0015927544942476,1.0041340214834258
IGT,1.0005411902149808,0.9891493685467695,1.0004095557303567,1.0021202173807309,1.0080382774858752,1.0017554071384305,1.0022077623039387,1.0021951636493827,1.00437473344948
IHD,1.0000804510349113,0.9927257086756761,1.000394609056673,0.9992843576842555,0.9999818024539239,1.0006467129902226,1.001833393908333,1.0017245378169402,1.0031596491383843
IHT,0.9997793241115299,0.9977272272678737,0.9994521308963846,1.0004530792119213,1.0004175862539813,0.9991630426444411,1.0007711194612519,1.000172827625476,1.00089491037742
IIF,1.000370400889026,0.991739421503579,1.000716711379769,1.0015472068138085,1.0020968908970533,1.0009699320924554,1.0029482502331353,1.0005766478478664,1.0039442303504835
III,1.000049200813517,0.9930825441880865,0.9982562918944773,1.0004092091467518,0.9986351807974081,1.0019482232872743,1.0021703432888882,1.0014194867015043,1.0044971404345029
IIIN,1.0003722834640432,0.9921615713505063,0.9997553081600792,0.999642949955707,1.0037676207280963,1.0015793633726386,1.0020691749605515,1.0036515904705385,1.0038382553336296
IIM,1.000230372854643,0.9995098405952554,1.0002879397614366,1.0008004780195145,0.9990366551877121,0.9999504603113634,1.0004498216916127,1.0004763219543211,1.000782951651949
ILMN,1.0004940213450486,0.9886924009174105,0.9994780814604022,1.0007803601268423,1.001122918884075,1.002463218914614,1.0018052977808982,1.004044203699777,1.005406677667436
IMAX,1.0001681367179827,0.9891541931625947,1.0007165818395973,1.0011824458164023,0.9976317684691837,1.0008639555018617,1.004483422728216,1.0024988665009955,1.004278111805818
IMGN,0.9997958649099558,0.9865466135679043,1.0002916708711205,1.0019666075865203,1.0009197743812983,1.001014918516551,1.0030610599084349,1.0022085554857207,1.0037879086221597
IMMR,0.9996260678196847,0.9881245293266075,0.9982517858480701,1.0027287405348053,1.0076903809295696,1.001311163028584,1.0013311648587102,1.002233349089604,1.0050614733064216
IMNN,0.9981864639622569,0.9877114506500634,0.9987286274240766,1.0021421483656465,1.009518481548269,0.9982773661102595,1.0076469193512405,0.9989185178412179,1.0013525572686608
IMO,1.0004779902657983,0.9942972104533638,1.0007199536662923,1.0003516134760697,1.0012236160231598,1.0008796020773725,1.0016548657670854,1.0016809414364771,1.002711226486938
IMV,0.9991277816609441,0.9906356491274276,0.9984254998366849,0.9983160608581225,1.0077281830803364,1.0016728792234535,0.9994189298304635,0.9985539812604608,1.001771532516676
INBK,1.0002727884157787,0.9965472843181026,0.9999934969417051,0.9987064712441215,1.0043274334098535,1.0004699471672083,1.0055088315886822,1.000838203781022,1.0023552344052662
INCY,1.0005674851793056,0.987227759482265,1.0004525026056967,1.0023292255858691,0.9948457549465431,1.0015713253104503,1.0059447829495938,1.0023662767081107,1.0066157211257405
INDB,1.0002353056483357,0.9929793989961724,0.9999011305491237,1.0013698066330101,1.0005200311325042,1.0010733760793633,1.0000769547449238,1.0014914479075587,1.0037717168252234
INDT,1.0000705250148527,0.99387177454667,0.9999147595890855,1.0011632060782953,0.9973096540079764,1.0008703624633388,1.0008730228844205,1.0017363333548182,1.0026899522235457
INFN,1.0000745537072566,0.9884162025528674,0.9997244949033536,1.0003754332602908,1.0061992232299735,1.0013744246088991,1.0023166210662802,1.0016120254940413,1.0091289165782364
INFU,1.0003964917420067,0.99709191817575,0.9999152396767625,1.0005002126771114,1.0037283093763851,1.0013262069684952,1.000080161712723,1.0014610636352224,1.0017463422715935
